App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,In-App Purchases,Ad Supported,Price_zscore,Price_MinMax,Price_Standard
Wallet,FAMILY,3.5,123.0,27.1M,"5,000+",Free,0.0,Everyone,Family,2024-10-09,6.15.57,Varies with device,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Drive,ARTIFICIAL_INTELLIGENCE,3.8,123.0,100.1M,"5,000+",Free,0.0,Everyone,Artificial Intelligence,2026-05-05,15.1.8,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Browser,GAME,4.6,123.0,1443.7M,"5,000+",Free,0.0,Everyone,Game;Casual,2024-06-01,15.13.35,9.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Crypto Dash 3D,SOCIAL,4.3,123.0,77.4M,"5,000+",Free,0.0,Everyone,Social,2025-12-19,8.10.44,9.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Lite Dash Premium,DATING,3.8,122.0,Varies with device,"5,000+",Free,0.0,Adults only 18+,Dating,2025-06-25,Varies with device,12.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Easy Strike 2023,GAME,5.0,122.0,1287.0M,"5,000+",Free,0.0,Everyone 10+,Game;Casual,2022-10-01,15.0.70,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Drive Now_7980,FAMILY,4.8,122.0,Varies with device,"5,000+",Free,0.0,Everyone,Family,2020-12-25,Varies with device,9.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Meta Editor,MEDICAL,2.7,121.0,110.5M,"5,000+",Free,0.0,Everyone,Medical,2025-10-30,8.8.47,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Player,GAME,5.0,121.0,Varies with device,"5,000+",Free,0.0,Teen,Game;Board,2023-08-27,Varies with device,10.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Chat,NEWS_AND_MAGAZINES,5.0,121.0,7.0M,"5,000+",Free,0.0,Everyone,News And Magazines,2025-08-12,15.11.17,10.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Craft,ARTIFICIAL_INTELLIGENCE,3.7,121.0,103.1M,"5,000+",Free,0.0,Everyone,Artificial Intelligence,2022-07-19,13.17.82,11.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Connect,PERSONALIZATION,2.9,121.0,42.4M,"5,000+",Free,0.0,Everyone 10+,Personalization,2026-06-08,5.18.32,11.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Scanner Space,PRODUCTIVITY,4.2,120.0,70.5M,"5,000+",Paid,1.99,Everyone,Productivity,2022-02-13,1.1.61,9.0 and up,No,No,0.42512184325093005,0.004975124378109453,0.42512184325093005
Dash,TRAVEL_AND_LOCAL,3.5,120.0,Varies with device,"5,000+",Free,0.0,Everyone,Travel And Local,2025-12-31,Varies with device,10.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Scanner Plus 2026,ARTIFICIAL_INTELLIGENCE,3.5,120.0,17.7M,"5,000+",Free,0.0,Everyone,Artificial Intelligence;Creativity,2025-05-18,4.19.3,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Fit,PRODUCTIVITY,3.6,120.0,85.8M,"5,000+",Free,0.0,Everyone,Productivity,2025-08-03,6.6.21,11.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Smart Fit,FINANCE,3.6,120.0,52.1M,"5,000+",Free,0.0,Everyone,Finance,2023-11-04,11.1.35,11.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
My Craft,PRODUCTIVITY,4.5,119.0,83.8M,"5,000+",Free,0.0,Everyone,Productivity,2025-12-25,11.0.90,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Craft Pro,VIRTUAL_REALITY,4.0,118.0,146.4M,"5,000+",Free,0.0,Everyone,Virtual Reality,2026-05-27,4.9.63,12.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Tracker Space,FAMILY,4.7,118.0,143.8M,"5,000+",Paid,4.99,Everyone,Family,2026-03-18,8.14.30,11.0 and up,No,No,1.1446164645756711,0.01247531188279707,1.1446164645756711
Epic Maker,NEWS_AND_MAGAZINES,4.3,118.0,22.5M,"5,000+",Free,0.0,Everyone,News And Magazines;Creativity,2025-09-15,15.0.98,11.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Tracker Max 2025,FAMILY,4.3,118.0,130.4M,"5,000+",Free,0.0,Everyone 10+,Family;Creativity,2026-06-09,9.5.11,8.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Health Premium,FINANCE,4.0,118.0,115.4M,"5,000+",Free,0.0,Everyone,Finance;Creativity,2024-05-16,11.18.68,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Fit App,NEWS_AND_MAGAZINES,4.8,117.0,132.2M,"5,000+",Free,0.0,Everyone,News And Magazines,2025-05-13,2.5.41,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Epic Tracker,ARTIFICIAL_INTELLIGENCE,3.7,117.0,Varies with device,"5,000+",Free,0.0,Everyone,Artificial Intelligence,2025-06-14,Varies with device,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Drive,EVENTS,2.7,117.0,82.4M,"5,000+",Free,0.0,Everyone,Events,2026-05-16,13.10.68,Varies with device,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Player,EDUCATION,3.7,117.0,10.1M,"5,000+",Free,0.0,Everyone,Education;Creativity,2025-07-16,2.19.17,10.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Crypto Browser Premium,FINANCE,3.2,117.0,85.7M,"5,000+",Paid,399.99,Everyone,Finance,2022-04-05,10.18.71,10.0 and up,No,No,95.87807493899992,0.9999999999999999,95.87807493899992
Super Tracker,GAME,5.0,117.0,1112.1M,"5,000+",Free,0.0,Everyone,Game;Shooter,2024-07-15,9.7.34,8.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Easy Connect,ARTIFICIAL_INTELLIGENCE,4.6,116.0,52.9M,"5,000+",Free,0.0,Everyone,Artificial Intelligence;Creativity,2023-02-28,6.19.63,9.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Planner,VIDEO_PLAYERS,3.9,116.0,139.3M,"5,000+",Free,0.0,Everyone,Video Players,2026-06-20,4.13.93,11.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
My Tracker Now,ARTIFICIAL_INTELLIGENCE,4.4,116.0,68.6M,"5,000+",Free,0.0,Everyone,Artificial Intelligence,2025-07-29,9.18.92,11.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Crypto Planner,MEDICAL,3.3,116.0,77.5M,"5,000+",Free,0.0,Everyone,Medical,2025-08-31,15.4.26,12.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Connect Max,ARTIFICIAL_INTELLIGENCE,4.6,115.0,135.9M,"5,000+",Free,0.0,Mature 17+,Artificial Intelligence,2025-08-18,9.4.98,Varies with device,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
VPN Pro,SOCIAL,4.4,114.0,121.1M,"5,000+",Free,0.0,Everyone,Social;Creativity,2024-07-18,11.19.63,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Learn,ARTIFICIAL_INTELLIGENCE,4.5,114.0,38.8M,"5,000+",Free,0.0,Everyone,Artificial Intelligence,2026-06-28,4.1.72,12.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Smart Fit Pro,FINANCE,3.8,114.0,41.3M,"5,000+",Free,0.0,Everyone,Finance,2025-02-14,5.6.21,10.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Planner,GAME,4.7,113.0,Varies with device,"5,000+",Free,0.0,Everyone,Game;Simulation,2023-03-28,Varies with device,9.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Connect,ARTIFICIAL_INTELLIGENCE,3.8,113.0,85.3M,"5,000+",Free,0.0,Mature 17+,Artificial Intelligence;Creativity,2024-08-21,6.8.19,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Lite Dash,EVENTS,4.1,112.0,36.7M,"5,000+",Free,0.0,Mature 17+,Events,2025-08-21,5.2.57,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Pay,FAMILY,3.6,112.0,103.8M,"5,000+",Free,0.0,Everyone,Family;Creativity,2025-10-15,5.15.75,10.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Pay,GAME,4.3,112.0,Varies with device,"5,000+",Free,0.0,Teen,Game;RPG,2026-05-29,Varies with device,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Hyper Strike,FAMILY,3.7,112.0,140.8M,"5,000+",Free,0.0,Teen,Family,2025-10-13,12.10.91,9.0 and up,No,No,-0.052142922227814796,0.0,-0.052142922227814796
Craft Now,EVENTS,4.7,112.0,149.2M,"5,000+",Free,0.0,Everyone,Events,2024-06-26,1.8.76,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Easy Planner Space,MAPS_AND_NAVIGATION,4.4,112.0,64.9M,"5,000+",Free,0.0,Everyone,Maps And Navigation,2026-02-01,4.7.30,10.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Ultra Craft Max 2023,GAME,4.7,112.0,1693.0M,"5,000+",Free,0.0,Everyone,Game;RPG,2026-04-06,12.13.59,9.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Pay 3D,FAMILY,4.3,112.0,96.3M,"5,000+",Free,0.0,Everyone,Family,2025-06-10,15.20.69,8.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Meta Wallet Hub,PRODUCTIVITY,4.0,111.0,Varies with device,"5,000+",Free,0.0,Teen,Productivity,2025-12-15,Varies with device,6.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Craft 2025,GAME,4.0,111.0,171.9M,"5,000+",Free,0.0,Everyone,Game;Board,2026-04-01,11.14.97,9.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Quick Pay,FAMILY,3.4,111.0,111.6M,"5,000+",Free,0.0,Everyone,Family,2024-06-26,9.10.32,9.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Tracker,PHOTOGRAPHY,5.0,111.0,239.2M,"5,000+",Free,0.0,Everyone,Photography;Creativity,2024-09-20,4.18.33,10.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Learn Online,LIFESTYLE,4.0,111.0,33.4M,"5,000+",Free,0.0,Everyone,Lifestyle,2026-04-07,2.17.88,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Pro Player,TOOLS,3.3,111.0,121.6M,"5,000+",Free,0.0,Everyone,Tools;Creativity,2025-07-07,7.0.21,9.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Learn,WEB3_AND_CRYPTO,3.4,110.0,131.6M,"5,000+",Free,0.0,Mature 17+,Web3 And Crypto;Creativity,2025-07-03,2.12.35,6.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Connect App,VIDEO_PLAYERS,3.3,109.0,Varies with device,"5,000+",Free,0.0,Everyone 10+,Video Players,2024-07-03,Varies with device,Varies with device,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Planner,NEWS_AND_MAGAZINES,3.0,109.0,71.8M,"5,000+",Free,0.0,Everyone,News And Magazines;Creativity,2025-11-23,5.17.79,Varies with device,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Wallet,GAME,4.7,109.0,1932.6M,"5,000+",Free,0.0,Everyone,Game;Strategy,2025-07-12,8.6.98,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Super Browser,FAMILY,3.9,109.0,148.9M,"5,000+",Free,0.0,Everyone,Family,2024-06-30,9.14.40,9.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Fit Go,GAME,4.6,109.0,Varies with device,"5,000+",Free,0.0,Everyone,Game;Strategy,2025-05-28,Varies with device,12.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Drive,TOOLS,4.5,108.0,98.2M,"5,000+",Free,0.0,Teen,Tools,2025-05-11,2.17.21,8.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Strike,PRODUCTIVITY,3.7,108.0,68.1M,"5,000+",Free,0.0,Everyone,Productivity,2026-03-09,15.0.13,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Craft,MAPS_AND_NAVIGATION,3.6,108.0,8.2M,"5,000+",Free,0.0,Everyone,Maps And Navigation,2025-03-29,9.5.92,12.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Player,MAPS_AND_NAVIGATION,3.1,108.0,59.0M,"5,000+",Free,0.0,Teen,Maps And Navigation,2026-01-24,5.8.8,9.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Health,SOCIAL,4.2,108.0,123.0M,"5,000+",Free,0.0,Everyone,Social;Creativity,2026-06-01,8.15.87,12.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Connect,EVENTS,4.5,107.0,68.3M,"5,000+",Free,0.0,Everyone,Events,2025-11-26,13.16.57,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Pay 3D,GAME,4.3,107.0,Varies with device,"5,000+",Free,0.0,Teen,Game;Simulation,2025-11-15,Varies with device,9.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Health,GAME,4.6,107.0,1898.9M,"5,000+",Free,0.0,Everyone,Game;Casual,2025-05-26,11.17.18,10.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Planner,FAMILY,5.0,107.0,23.4M,"5,000+",Free,0.0,Teen,Family,2025-04-07,6.1.40,11.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Learn,SOCIAL,4.5,107.0,50.1M,"5,000+",Free,0.0,Everyone,Social;Creativity,2025-12-25,9.20.17,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Fit,ARTIFICIAL_INTELLIGENCE,5.0,106.0,71.5M,"5,000+",Free,0.0,Everyone 10+,Artificial Intelligence,2023-12-03,13.11.93,Varies with device,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Connect Plus,WEB3_AND_CRYPTO,4.6,106.0,33.4M,"5,000+",Free,0.0,Mature 17+,Web3 And Crypto;Creativity,2026-04-09,14.18.52,6.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Scanner,VIDEO_PLAYERS,4.5,106.0,85.2M,"5,000+",Free,0.0,Everyone,Video Players;Creativity,2025-09-12,10.20.74,7.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Planner App 2026,ARTIFICIAL_INTELLIGENCE,4.2,106.0,73.0M,"5,000+",Free,0.0,Everyone,Artificial Intelligence,2024-05-21,11.5.98,7.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Browser,GAME,4.5,105.0,1031.1M,"5,000+",Free,0.0,Adults only 18+,Game;Strategy,2026-06-03,3.4.52,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Neo Tracker App,SOCIAL,4.2,105.0,115.1M,"5,000+",Free,0.0,Everyone,Social,2024-12-24,7.2.99,6.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Neo Drive,GAME,4.6,105.0,Varies with device,"5,000+",Free,0.0,Everyone,Game;Card,2025-09-08,Varies with device,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
VPN,ARTIFICIAL_INTELLIGENCE,4.9,105.0,119.4M,"5,000+",Free,0.0,Teen,Artificial Intelligence,2025-07-12,13.17.71,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Epic VPN Space 2023,GAME,3.9,104.0,Varies with device,"5,000+",Free,0.0,Teen,Game;Strategy,2025-11-13,Varies with device,10.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Editor Hub,TRAVEL_AND_LOCAL,3.5,104.0,92.4M,"5,000+",Free,0.0,Everyone,Travel And Local;Creativity,2023-08-18,15.13.5,Varies with device,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Strike Online 2025,PHOTOGRAPHY,4.8,104.0,58.9M,"5,000+",Free,0.0,Mature 17+,Photography,2023-04-11,3.14.10,8.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Lite Health,FAMILY,4.8,104.0,113.1M,"5,000+",Free,0.0,Teen,Family,2024-04-24,2.5.100,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Craft,GAME,4.8,103.0,1625.6M,"5,000+",Free,0.0,Everyone,Game;Action,2025-09-07,1.14.17,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Scanner Premium,GAME,4.3,103.0,1007.2M,"5,000+",Free,0.0,Everyone,Game;Strategy,2025-03-19,3.3.95,4.4 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Strike Now,FINANCE,4.6,103.0,123.7M,"5,000+",Free,0.0,Everyone,Finance,2021-05-03,1.16.14,7.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Wallet 3D,COMICS,3.6,103.0,87.4M,"5,000+",Free,0.0,Mature 17+,Comics,2023-10-23,15.9.48,7.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Player Space,FAMILY,4.1,103.0,41.7M,"5,000+",Free,0.0,Everyone,Family;Creativity,2024-09-25,1.14.23,10.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Planner_1166,GAME,4.6,102.0,1471.4M,"5,000+",Free,0.0,Everyone,Game;Card,2026-03-10,5.8.91,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Fit AI,FOOD_AND_DRINK,3.7,102.0,137.1M,"5,000+",Free,0.0,Everyone,Food And Drink,2025-09-24,6.10.29,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Health Online,ENTERTAINMENT,3.9,102.0,63.3M,"5,000+",Free,0.0,Everyone,Entertainment,2025-06-25,9.17.51,9.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Dash Now 2026,TOOLS,4.3,102.0,121.8M,"5,000+",Free,0.0,Everyone,Tools,2025-04-02,14.0.32,9.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Craft Now,ENTERTAINMENT,2.8,102.0,97.9M,"5,000+",Free,0.0,Everyone,Entertainment,2026-01-15,14.1.28,Varies with device,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Pro Browser,PRODUCTIVITY,4.4,101.0,57.5M,"5,000+",Free,0.0,Everyone,Productivity,2026-06-09,8.4.44,10.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Meta Wallet,TOOLS,3.3,101.0,19.2M,"5,000+",Free,0.0,Everyone,Tools,2025-03-01,1.5.89,11.0 and up,No,No,-0.052142922227814796,0.0,-0.052142922227814796
Player,SOCIAL,3.7,101.0,28.5M,"5,000+",Free,0.0,Everyone,Social,2026-03-17,6.5.100,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Editor,NEWS_AND_MAGAZINES,4.3,101.0,44.3M,"5,000+",Free,0.0,Everyone,News And Magazines,2026-05-25,6.4.34,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Tracker,LIBRARIES_AND_DEMO,3.5,100.0,102.0M,"5,000+",Free,0.0,Teen,Libraries And Demo;Creativity,2024-11-14,6.11.95,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Craft,NEWS_AND_MAGAZINES,4.9,100.0,145.2M,"5,000+",Free,0.0,Everyone,News And Magazines,2026-05-01,5.12.49,Varies with device,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Quick Craft,PRODUCTIVITY,4.7,100.0,37.6M,"5,000+",Free,0.0,Everyone 10+,Productivity;Creativity,2025-02-16,6.12.0,10.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
AI Editor,FAMILY,4.2,100.0,53.9M,"5,000+",Free,0.0,Everyone,Family,2024-09-08,13.5.96,10.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
AI Learn,ENTERTAINMENT,3.7,100.0,140.1M,"5,000+",Free,0.0,Everyone,Entertainment,2026-04-17,5.7.32,10.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Quick Maker,NEWS_AND_MAGAZINES,4.8,98.0,63.8M,"5,000+",Free,0.0,Everyone,News And Magazines,2023-12-30,9.20.48,7.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
VPN AI,TOOLS,4.2,98.0,26.7M,"5,000+",Free,0.0,Everyone,Tools,2026-04-21,13.20.67,10.0 and up,No,No,-0.052142922227814796,0.0,-0.052142922227814796
Ultra VPN AI,TOOLS,3.6,98.0,118.3M,"5,000+",Free,0.0,Everyone,Tools,2023-06-08,4.4.23,10.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Chat,VIRTUAL_REALITY,4.0,97.0,130.2M,"5,000+",Free,0.0,Everyone,Virtual Reality,2026-03-13,14.10.2,Varies with device,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Crypto Player 3D,BOOKS_AND_REFERENCE,4.0,97.0,110.9M,"5,000+",Free,0.0,Teen,Books And Reference;Creativity,2025-03-18,13.5.26,7.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Player,FINANCE,5.0,96.0,Varies with device,"5,000+",Free,0.0,Everyone,Finance;Creativity,2025-07-13,Varies with device,11.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Epic Pay,FAMILY,5.0,96.0,76.3M,"5,000+",Free,0.0,Unrated,Family;Creativity,2026-01-04,9.9.54,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Drive Go,EDUCATION,4.0,96.0,52.4M,"5,000+",Free,0.0,Everyone,Education;Creativity,2024-02-02,1.5.97,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Connect Pro,GAME,4.1,96.0,366.6M,"5,000+",Free,0.0,Unrated,Game;Board,2025-01-09,1.10.67,8.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Scanner,PRODUCTIVITY,4.3,95.0,Varies with device,"5,000+",Free,0.0,Everyone,Productivity,2025-07-27,Varies with device,Varies with device,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Player 3D,GAME,5.0,95.0,Varies with device,"5,000+",Free,0.0,Everyone,Game;Board,2026-02-17,Varies with device,8.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Pro Tracker,ARTIFICIAL_INTELLIGENCE,4.2,95.0,32.3M,"5,000+",Free,0.0,Teen,Artificial Intelligence,2026-02-22,10.17.32,8.0 and up,No,No,-0.052142922227814796,0.0,-0.052142922227814796
Chat 3D,PRODUCTIVITY,4.7,95.0,Varies with device,"5,000+",Free,0.0,Teen,Productivity,2025-03-24,Varies with device,8.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Crypto Drive,ARTIFICIAL_INTELLIGENCE,4.8,95.0,63.3M,"5,000+",Free,0.0,Everyone 10+,Artificial Intelligence,2026-06-09,6.12.3,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Easy Editor App,PHOTOGRAPHY,2.9,95.0,57.3M,"5,000+",Free,0.0,Everyone,Photography;Creativity,2024-08-30,8.9.53,12.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Craft Space,ARTIFICIAL_INTELLIGENCE,3.5,94.0,9.7M,"5,000+",Free,0.0,Mature 17+,Artificial Intelligence,2025-09-13,6.4.36,11.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Epic Planner,FAMILY,4.3,94.0,144.1M,"5,000+",Free,0.0,Everyone,Family,2025-06-16,15.1.65,10.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Health,FAMILY,5.0,94.0,30.5M,"5,000+",Free,0.0,Everyone,Family;Creativity,2025-06-11,13.15.88,5.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Pay Now,SPORTS,4.5,93.0,94.4M,"5,000+",Free,0.0,Everyone,Sports,2024-03-25,15.0.42,8.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Craft,GAME,3.8,93.0,Varies with device,"5,000+",Free,0.0,Everyone,Game;Strategy,2025-01-02,Varies with device,9.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Editor,PRODUCTIVITY,4.0,92.0,28.4M,"5,000+",Free,0.0,Mature 17+,Productivity,2026-04-21,3.3.70,Varies with device,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Health Premium,FAMILY,4.5,92.0,142.7M,"5,000+",Free,0.0,Mature 17+,Family,2024-04-22,10.2.64,11.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
VPN Plus 2023,SOCIAL,3.2,92.0,73.6M,"5,000+",Free,0.0,Everyone 10+,Social,2026-03-15,13.9.56,10.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Ultra Pay Premium,WEATHER,4.5,92.0,70.2M,"5,000+",Free,0.0,Everyone,Weather,2024-08-01,9.4.16,11.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Fit,BOOKS_AND_REFERENCE,3.6,91.0,22.2M,"5,000+",Free,0.0,Everyone,Books And Reference;Creativity,2026-03-08,14.10.51,12.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Planner,PRODUCTIVITY,3.5,91.0,88.6M,"5,000+",Free,0.0,Everyone,Productivity;Creativity,2026-03-07,3.9.87,8.0 and up,No,No,-0.052142922227814796,0.0,-0.052142922227814796
Browser,EVENTS,3.7,91.0,60.4M,"5,000+",Free,0.0,Teen,Events;Creativity,2025-10-02,5.11.32,Varies with device,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Neo Craft,SOCIAL,4.2,91.0,125.7M,"5,000+",Free,0.0,Teen,Social;Creativity,2025-10-11,4.1.86,11.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Scanner,GAME,3.2,91.0,Varies with device,"5,000+",Free,0.0,Mature 17+,Game;Card,2026-03-13,Varies with device,9.0 and up,Yes,No,-0.052142922227814796,0.0,-0.052142922227814796
Connect AI,ART_AND_DESIGN,4.9,91.0,223.0M,"5,000+",Free,0.0,Everyone,Art And Design,2025-11-30,11.6.2,9.0 and up,No,Yes,-0.052142922227814796,0.0,-0.052142922227814796
Next Dash,GAME,4.6,90.0,470.5M,"5,000+",Free,0.0,Teen,Game;Puzzle,2026-01-21,9.0.100,7.0 and up,Yes,Yes,-0.052142922227814796,0.0,-0.052142922227814796
